node,crop,irrigation,value,unit
14|PAKISTAN,sugarcane,irrigated,242.2785,kgCO2eq/ha
14|PAKISTAN,vegetables,irrigated,159.74,kgCO2eq/ha
14|PAKISTAN,wheat,irrigated,183.4555,kgCO2eq/ha
14|PAKISTAN,wheat,rainfed,153.24849999999998,kgCO2eq/ha
15|PAKISTAN,cotton,irrigated,151.087,kgCO2eq/ha
15|PAKISTAN,fodder,irrigated,116.922,kgCO2eq/ha
15|PAKISTAN,fruit,irrigated,878.57,kgCO2eq/ha
15|PAKISTAN,pulses,irrigated,116.922,kgCO2eq/ha
15|PAKISTAN,rice,irrigated,197.35045,kgCO2eq/ha
15|PAKISTAN,sugarcane,irrigated,325.47724999999997,kgCO2eq/ha
15|PAKISTAN,vegetables,irrigated,159.74,kgCO2eq/ha
15|PAKISTAN,wheat,irrigated,185.0075,kgCO2eq/ha
16|PAKISTAN,cotton,irrigated,164.74535892157962,kgCO2eq/ha
16|PAKISTAN,fodder,irrigated,99.58749699525077,kgCO2eq/ha
16|PAKISTAN,fruit,irrigated,878.5699999999999,kgCO2eq/ha
16|PAKISTAN,maize,irrigated,100.842,kgCO2eq/ha
16|PAKISTAN,pulses,irrigated,99.58749699525077,kgCO2eq/ha
16|PAKISTAN,rice,irrigated,173.82929349359193,kgCO2eq/ha
16|PAKISTAN,sugarcane,irrigated,273.4485704831841,kgCO2eq/ha
16|PAKISTAN,vegetables,irrigated,159.73999999999998,kgCO2eq/ha
16|PAKISTAN,wheat,irrigated,179.53247660677212,kgCO2eq/ha
16|PAKISTAN,wheat,rainfed,127.95432077269085,kgCO2eq/ha
17|PAKISTAN,cotton,irrigated,151.087,kgCO2eq/ha
17|PAKISTAN,fodder,irrigated,116.92199999999998,kgCO2eq/ha
17|PAKISTAN,fruit,irrigated,878.57,kgCO2eq/ha
17|PAKISTAN,pulses,irrigated,116.92199999999998,kgCO2eq/ha
17|PAKISTAN,rice,irrigated,167.92670856929183,kgCO2eq/ha
17|PAKISTAN,sugarcane,irrigated,325.47724999999997,kgCO2eq/ha
17|PAKISTAN,vegetables,irrigated,159.74,kgCO2eq/ha
17|PAKISTAN,wheat,irrigated,166.24349493664,kgCO2eq/ha
17|PAKISTAN,wheat,rainfed,62.481,kgCO2eq/ha
18|PAKISTAN,fodder,irrigated,100.95599999999999,kgCO2eq/ha
18|PAKISTAN,fruit,irrigated,878.57,kgCO2eq/ha
