model,scenario,region,variable,unit,year,value
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2070,4.696746960121457
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2025,15.602473026459695
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2030,17.979557191887043
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2035,23.140805896880934
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2040,28.47584822368118
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2045,34.764350069449755
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2050,41.17962355173956
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2055,49.11655597062828
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2060,57.126189693850996
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2070,66.233974392823
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2025,11.40576325389779
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2030,14.289920726730118
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2035,16.64324695012024
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2040,19.071803646178466
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2045,21.695031330022548
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2050,24.36950970844273
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2055,34.802333357094405
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2060,45.33203844359734
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2070,53.334967025989215
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2025,27.707343432889886
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2030,36.72268108908525
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2035,48.52927227051788
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2040,60.73632660762622
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2045,73.424226085677
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2050,86.36715983509623
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2055,93.6450042383739
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2060,100.98735992935019
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2070,113.84125571921493
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2025,3.9559552959320774
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2030,4.690145685171485
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2035,5.361937322425452
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2040,6.054802240563081
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2045,7.6277514203501955
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2050,9.232652350207983
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2055,10.256918065045426
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2060,11.290392375825617
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2070,13.549132406784684
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2025,0.6671852771010657
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2030,0.7525657580176849
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2035,0.8554753376018578
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2040,0.9615906056575575
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2045,3.8403170386323278
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2050,6.11860822184587
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2055,6.887967861295537
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2060,7.664280536237343
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2070,10.927607268241461
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2025,11.628099998239637
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2030,14.417388368059182
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2035,18.633880219672175
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2040,22.99253162667788
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2045,28.348010588026916
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2050,33.81173756305943
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2055,39.652511321340405
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2060,45.54663047333173
MESSAGEix-Pakistan 1,LTS_nexus_debug,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2070,60.87362007604551
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2025,7.512638805066802
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2030,9.064446382545379
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2035,10.747561511744676
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2040,12.48524328482581
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2045,13.634269954529632
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2050,14.804808312539974
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2055,16.782199992895105
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2060,18.777503012958043
MESSAGEix-Pakistan 1,LTS_nexus_debug,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2070,20.439821353575685
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2025,2.6867156465906645
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2030,3.0822814040629134
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2035,5.955817839474917
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2040,8.100405089051621
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2045,9.495163407164497
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2050,10.917634229773865
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2055,11.937878299941012
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2060,12.967218574760723
MESSAGEix-Pakistan 1,LTS_nexus_debug,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2070,14.417696435733095
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2025,2.2982885368483097
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2030,2.664064999684418
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2035,3.008523092524903
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2040,3.3636156775670263
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2045,3.5999082792057875
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2050,3.84044409240851
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2055,3.9895094924040246
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2060,4.139804470781444
MESSAGEix-Pakistan 1,LTS_nexus_debug,B9|INDIA_EAST,Total Operation Management Cost|Infrastructure|Water| Distribution,million US$2010/yr,2070,4.441843552634253
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2025,18.885200143895197
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2030,21.626570081980418
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2035,25.66760137336749
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2040,29.8397329148275
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2045,33.79301401425179
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2050,37.82328235684638
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2055,44.12991724601182
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2060,50.49409413686679
MESSAGEix-Pakistan 1,LTS_nexus_debug,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2070,65.20081928732692
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2025,69.15931831811329
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2030,83.64516032196644
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2035,96.26344355562819
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2040,109.28047795053811
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2045,122.4603199959943
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2050,135.89460728541098
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2055,146.60036258212398
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2060,157.40062250792803
MESSAGEix-Pakistan 1,LTS_nexus_debug,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2070,174.96501012139146
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2025,5.4097980274676
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2030,6.468888071928514
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2035,10.758576107187553
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2040,15.19829179539919
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2045,18.787140741016298
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2050,22.448577108993323
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2055,25.386921045853406
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2060,28.35186079888434
MESSAGEix-Pakistan 1,LTS_nexus_debug,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2070,40.288739144214276
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2025,0.04159192772367356
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2030,0.12760219841510526
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2035,0.3976938291088221
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2040,0.6774158796005585
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2045,0.9947948262770072
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2050,1.3187442411737909
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2055,2.148939155812434
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2060,2.986870919492721
MESSAGEix-Pakistan 1,LTS_nexus_debug,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2070,4.696746960121457
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2025,15.602473026459695
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2030,17.979557191887043
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2035,23.140805896880934
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2040,28.47584822368118
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2045,34.764350069449755
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2050,41.17962355173956
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2055,49.11655597062828
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2060,57.126189693850996
MESSAGEix-Pakistan 1,LTS_nexus_debug,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2070,66.233974392823
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2025,11.40576325389779
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2030,14.289920726730118
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2035,16.64324695012024
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2040,19.071803646178466
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2045,21.695031330022548
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2050,24.36950970844273
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2055,34.802333357094405
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2060,45.33203844359734
MESSAGEix-Pakistan 1,LTS_nexus_debug,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2070,53.334967025989215
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2025,27.707343432889886
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2030,36.72268108908525
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2035,48.52927227051788
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2040,60.73632660762622
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2045,73.424226085677
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2050,86.36715983509623
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2055,93.6450042383739
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2060,100.98735992935019
MESSAGEix-Pakistan 1,LTS_nexus_debug,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2070,113.84125571921493
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2025,3.9559552959320774
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2030,4.690145685171485
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2035,5.361937322425452
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2040,6.054802240563081
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2045,7.6277514203501955
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2050,9.232652350207983
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2055,10.256918065045426
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2060,11.290392375825617
MESSAGEix-Pakistan 1,LTS_nexus_debug,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2070,13.549132406784684
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2025,0.6671852771010657
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2030,0.7525657580176849
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2035,0.8554753376018578
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2040,0.9615906056575575
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2045,3.8403170386323278
MESSAGEix-Pakistan 1,LTS_nexus_debug,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Distribution|Urban,million US$2010/yr,2050,6.11860822184587
