model,scenario,region,variable,unit,year,value
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2050,67.72734217095378
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2055,64.93416943182645
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2060,62.26460624677243
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2070,57.351389073173436
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2025,55.63345171435719
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2030,54.28066753581035
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2035,52.982921722611444
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2040,51.48269974548116
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2045,49.896642196859815
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2050,48.29632063691836
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2055,46.69769699
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2060,45.130350043873136
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2070,42.19017201988319
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2025,20.236496404726015
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2030,19.744425333779517
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2035,19.272374298408053
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2040,18.726673183144452
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2045,18.149749643595644
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2050,17.56763761394062
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2055,16.986143195164132
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2060,16.41602557928603
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2070,15.346544894945055
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2025,35.88807081668273
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2030,35.01541573411398
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2035,34.178264843580386
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2040,33.21050046986443
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2045,32.18736521813673
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2050,31.155028526760358
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2055,30.123787126906134
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2060,29.11272172490818
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2070,27.216069371206245
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2025,4.808409068011167
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2030,4.6914876922788125
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2035,4.579323292194493
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2040,4.449658841462577
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2045,4.312575607
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2050,4.1742595317378255
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2055,4.036090207348898
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2060,3.9006241336176872
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2070,3.6465040271625493
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2045,2.990872095453116
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2050,2.8949466606612955
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2055,2.7991230011105714
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2060,2.705174109145619
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2070,2.5289358690468253
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2025,236.1456625194962
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2030,229.20576826609064
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2035,221.83623110197283
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2040,214.02325657193492
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2045,205.80742399718883
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2050,197.49606959951973
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2055,189.35104840117194
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2060,181.56647839302155
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2070,167.23930933882488
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2025,23.28421916743679
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2030,22.475789881180756
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2035,21.796694244269837
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2040,21.131246009418117
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2045,20.504192355571302
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2050,19.916805617336973
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2055,19.361520034535967
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2060,18.836804091360026
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2070,17.903701183605698
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2040,27.08591226712835
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2045,32.95532367109142
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2050,32.011247467409106
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2055,31.118765783968126
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2060,30.275417094935563
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Desalination,million US$2010/yr,2070,28.775689243663802
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2025,2271.2354732312847
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2030,2493.4844360935867
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2035,3602.3432000061343
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2040,4670.668928
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2045,5131.006592058778
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,5551.242694445898
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,6811.805338586924
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,8055.3107909590835
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,12162.997882832036
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2025,10254.603191036447
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2030,12268.118519356536
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2035,13933.080122667987
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2040,15539.137744114922
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2045,17342.96932817349
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,19107.109624862067
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,20852.90494240349
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,22582.480712593122
MESSAGEix-Pakistan 1,LTS_nexus,B16|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,27649.024271951184
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2025,422.3958791104525
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2030,505.0438857732364
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2035,1125.7011885129616
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2040,1736.606697245209
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2045,2213.0315356307997
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,2671.5360194576065
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,3101.2558479621866
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,3515.9731117597444
MESSAGEix-Pakistan 1,LTS_nexus,B17|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,5997.253004791274
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,15.349116859980226
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,307.1779038864081
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,595.7092594053323
MESSAGEix-Pakistan 1,LTS_nexus,B1|AFGHAN_SOUTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,1241.1232885407062
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2025,1907.5237176917037
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2030,2159.6641261463146
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2035,2875.234064725175
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2040,3560.477920796587
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2045,4461.413453883362
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,5355.228049986512
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,6683.623266794385
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,8011.700928270731
MESSAGEix-Pakistan 1,LTS_nexus,B20|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,10387.961590251141
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2025,1413.144990755198
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2030,1741.932971102471
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2035,1958.926364974491
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2040,2158.2664036895503
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2045,2408.7698956424406
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,2665.210999417021
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,4377.523859885215
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,6077.817606613307
MESSAGEix-Pakistan 1,LTS_nexus,B21|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,7916.030367943308
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2025,3929.4022409945796
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2030,5202.94024
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2035,6916.974626
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2040,8597.599172153174
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2045,10441.790885520324
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,12257.53458225999
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,13421.913726262537
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,14566.51763531519
MESSAGEix-Pakistan 1,LTS_nexus,B22|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,17940.603778022167
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2025,543.6427242
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2030,624.9437880434084
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2035,690.8317919419101
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2040,752.8569896991215
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2045,967.7099970610094
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,1177.182769669213
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,1316.9372416595734
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,1451.9954078602202
MESSAGEix-Pakistan 1,LTS_nexus,B23|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,1873.3144090500605
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2045,38.42369980309931
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,307.9280716579366
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,340.4058867244014
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,368.8950105001686
MESSAGEix-Pakistan 1,LTS_nexus,B24|PAKISTAN,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,860.5263338
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2025,2982.3635179482835
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2030,3759.1554586566945
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2035,4997.363021
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2040,6221.517016690853
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2045,7946.777749
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,9652.536943351963
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,11831.026432939532
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,13987.376855054568
MESSAGEix-Pakistan 1,LTS_nexus,B2|AFGHAN_NORTH,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,20068.696968867793
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2025,494.9349643945671
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2030,682.7139131328393
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2035,1179.5780882648492
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2040,1652.457149697962
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2045,1767.8990450571541
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,1924.0427176302894
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,2389.284246284186
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,2886.1392451326637
MESSAGEix-Pakistan 1,LTS_nexus,B7|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,3378.9420070440997
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2045,167.99095188399681
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2050,428.1147594124001
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2055,738.7652005
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2060,1097.2199127854003
MESSAGEix-Pakistan 1,LTS_nexus,B8|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Extraction,million US$2010/yr,2070,1611.6657579689197
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Rural,million US$2010/yr,2025,45.20042332951843
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Rural,million US$2010/yr,2030,48.67746425303797
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Rural,million US$2010/yr,2035,53.99133291007632
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Rural,million US$2010/yr,2040,59.57703766670576
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Rural,million US$2010/yr,2045,65.88856341359235
MESSAGEix-Pakistan 1,LTS_nexus,B10|INDIA_WEST,Total Operation Management Cost|Infrastructure|Water|Rural,million US$2010/yr,2050,72.46795281
