"scenario","model","crop","node","year","time","value"
"rcp60","gfdl-esm2m","pulses","IND_6","2050","1",0.96445691145663
"rcp60","gfdl-esm2m","pulses","IND_6","2050","2",2.51329642415749
"rcp60","gfdl-esm2m","pulses","IND_6","2050","3",1.09727229214624
"rcp60","gfdl-esm2m","pulses","IND_6","2050","11",1.18972345272552
"rcp60","gfdl-esm2m","pulses","IND_6","2050","12",0.937303045689479
"rcp60","gfdl-esm2m","pulses","IND_6","2060","1",1.12179231686012
"rcp60","gfdl-esm2m","pulses","IND_6","2060","2",2.43901366666489
"rcp60","gfdl-esm2m","pulses","IND_6","2060","3",0.768950751556285
"rcp60","gfdl-esm2m","pulses","IND_6","2060","11",1.13312382920825
"rcp60","gfdl-esm2m","pulses","IND_6","2060","12",0.921791620355058
"rcp60","gfdl-esm2m","pulses","PAK_1","2010","1",1.91273672272495
"rcp60","gfdl-esm2m","pulses","PAK_1","2010","2",5.0172586641919
"rcp60","gfdl-esm2m","pulses","PAK_1","2010","3",1.26311489700486
"rcp60","gfdl-esm2m","pulses","PAK_1","2010","11",0.904557244942622
"rcp60","gfdl-esm2m","pulses","PAK_1","2010","12",0.564274403947778
"rcp60","gfdl-esm2m","pulses","PAK_1","2020","1",1.90179278152049
"rcp60","gfdl-esm2m","pulses","PAK_1","2020","2",4.63115520091145
"rcp60","gfdl-esm2m","pulses","PAK_1","2020","3",1.22853222094581
"rcp60","gfdl-esm2m","pulses","PAK_1","2020","11",0.961949800604085
"rcp60","gfdl-esm2m","pulses","PAK_1","2020","12",0.52912634412005
"rcp60","gfdl-esm2m","pulses","PAK_1","2030","1",1.6646768598595
"rcp60","gfdl-esm2m","pulses","PAK_1","2030","2",4.12038348525695
"rcp60","gfdl-esm2m","pulses","PAK_1","2030","3",1.06312961731744
"rcp60","gfdl-esm2m","pulses","PAK_1","2030","11",0.985836230641778
"rcp60","gfdl-esm2m","pulses","PAK_1","2030","12",0.522376248084362
"rcp60","gfdl-esm2m","pulses","PAK_1","2040","1",1.57057144937706
"rcp60","gfdl-esm2m","pulses","PAK_1","2040","2",4.91868199387565
"rcp60","gfdl-esm2m","pulses","PAK_1","2040","3",1.37106489402302
"rcp60","gfdl-esm2m","pulses","PAK_1","2040","11",0.96126865885183
"rcp60","gfdl-esm2m","pulses","PAK_1","2040","12",0.639758052515388
"rcp60","gfdl-esm2m","pulses","PAK_1","2050","1",1.73710429136971
"rcp60","gfdl-esm2m","pulses","PAK_1","2050","2",5.36382268376152
"rcp60","gfdl-esm2m","pulses","PAK_1","2050","3",1.21521028829833
"rcp60","gfdl-esm2m","pulses","PAK_1","2050","11",0.969721321377725
"rcp60","gfdl-esm2m","pulses","PAK_1","2050","12",0.57088964204683
"rcp60","gfdl-esm2m","pulses","PAK_1","2060","1",2.11724658377679
"rcp60","gfdl-esm2m","pulses","PAK_1","2060","2",5.2440984471503
"rcp60","gfdl-esm2m","pulses","PAK_1","2060","3",0.50910970034031
"rcp60","gfdl-esm2m","pulses","PAK_1","2060","11",0.867505475801722
"rcp60","gfdl-esm2m","pulses","PAK_1","2060","12",0.275375971628005
"rcp60","gfdl-esm2m","pulses","PAK_2","2010","1",2.46674633340043
"rcp60","gfdl-esm2m","pulses","PAK_2","2010","2",6.52448491522907
"rcp60","gfdl-esm2m","pulses","PAK_2","2010","3",2.04597751578786
"rcp60","gfdl-esm2m","pulses","PAK_2","2010","11",1.05740718217646
"rcp60","gfdl-esm2m","pulses","PAK_2","2010","12",0.86330472377026
"rcp60","gfdl-esm2m","pulses","PAK_2","2020","1",2.40344170744692
"rcp60","gfdl-esm2m","pulses","PAK_2","2020","2",6.08995159225317
"rcp60","gfdl-esm2m","pulses","PAK_2","2020","3",1.99656002978507
"rcp60","gfdl-esm2m","pulses","PAK_2","2020","11",1.13893993623173
"rcp60","gfdl-esm2m","pulses","PAK_2","2020","12",0.868086556826185
"rcp60","gfdl-esm2m","pulses","PAK_2","2030","1",2.22624280809395
"rcp60","gfdl-esm2m","pulses","PAK_2","2030","2",5.67628236774205
"rcp60","gfdl-esm2m","pulses","PAK_2","2030","3",1.78173301685723
"rcp60","gfdl-esm2m","pulses","PAK_2","2030","11",1.15310249467534
"rcp60","gfdl-esm2m","pulses","PAK_2","2030","12",0.908907015250253
"rcp60","gfdl-esm2m","pulses","PAK_2","2040","1",2.14711223173489
"rcp60","gfdl-esm2m","pulses","PAK_2","2040","2",6.42771000614993
"rcp60","gfdl-esm2m","pulses","PAK_2","2040","3",2.2076135996857
"rcp60","gfdl-esm2m","pulses","PAK_2","2040","11",1.13789482728454
"rcp60","gfdl-esm2m","pulses","PAK_2","2040","12",1.03047602628054
"rcp60","gfdl-esm2m","pulses","PAK_2","2050","1",2.32664556871931
"rcp60","gfdl-esm2m","pulses","PAK_2","2050","2",7.06261907114168
"rcp60","gfdl-esm2m","pulses","PAK_2","2050","3",2.16267723452627
"rcp60","gfdl-esm2m","pulses","PAK_2","2050","11",1.14035182495229
"rcp60","gfdl-esm2m","pulses","PAK_2","2050","12",0.891842496996395
"rcp60","gfdl-esm2m","pulses","PAK_2","2060","1",2.64078830615025
"rcp60","gfdl-esm2m","pulses","PAK_2","2060","2",7.19676717264833
"rcp60","gfdl-esm2m","pulses","PAK_2","2060","3",1.34757181197745
"rcp60","gfdl-esm2m","pulses","PAK_2","2060","11",1.06576564149172
"rcp60","gfdl-esm2m","pulses","PAK_2","2060","12",0.682530052260327
"rcp60","gfdl-esm2m","pulses","PAK_3","2010","1",3.26761483905185
"rcp60","gfdl-esm2m","pulses","PAK_3","2010","2",7.5813801867129
"rcp60","gfdl-esm2m","pulses","PAK_3","2010","3",2.58560268057143
"rcp60","gfdl-esm2m","pulses","PAK_3","2010","11",1.25722870570703
"rcp60","gfdl-esm2m","pulses","PAK_3","2010","12",1.3883530976979
"rcp60","gfdl-esm2m","pulses","PAK_3","2020","1",3.14924165953255
"rcp60","gfdl-esm2m","pulses","PAK_3","2020","2",7.41389852009967
"rcp60","gfdl-esm2m","pulses","PAK_3","2020","3",2.48761284313521
"rcp60","gfdl-esm2m","pulses","PAK_3","2020","11",1.29447593234347
"rcp60","gfdl-esm2m","pulses","PAK_3","2020","12",1.31789871692529
"rcp60","gfdl-esm2m","pulses","PAK_3","2030","1",2.9308014618461
"rcp60","gfdl-esm2m","pulses","PAK_3","2030","2",7.0331213664124
"rcp60","gfdl-esm2m","pulses","PAK_3","2030","3",2.30366668762184
"rcp60","gfdl-esm2m","pulses","PAK_3","2030","11",1.25164887023118
"rcp60","gfdl-esm2m","pulses","PAK_3","2030","12",1.26022429989937
"rcp60","gfdl-esm2m","pulses","PAK_3","2040","1",3.01060711293545
"rcp60","gfdl-esm2m","pulses","PAK_3","2040","2",7.52979218876098
"rcp60","gfdl-esm2m","pulses","PAK_3","2040","3",2.64507311315465
"rcp60","gfdl-esm2m","pulses","PAK_3","2040","11",1.21302242468196
"rcp60","gfdl-esm2m","pulses","PAK_3","2040","12",1.29894215241824
"rcp60","gfdl-esm2m","pulses","PAK_3","2050","1",3.12529144757288
"rcp60","gfdl-esm2m","pulses","PAK_3","2050","2",8.42586104094
"rcp60","gfdl-esm2m","pulses","PAK_3","2050","3",2.6947201574054
"rcp60","gfdl-esm2m","pulses","PAK_3","2050","11",1.27289879455799
"rcp60","gfdl-esm2m","pulses","PAK_3","2050","12",1.32542364478409
"rcp60","gfdl-esm2m","pulses","PAK_3","2060","1",3.15226586143278
"rcp60","gfdl-esm2m","pulses","PAK_3","2060","2",8.70552944776047
"rcp60","gfdl-esm2m","pulses","PAK_3","2060","3",2.23498638179743
"rcp60","gfdl-esm2m","pulses","PAK_3","2060","11",1.09877189226636
"rcp60","gfdl-esm2m","pulses","PAK_3","2060","12",1.08343138878438
"rcp60","gfdl-esm2m","pulses","PAK_4","2010","1",23.9279630951431
"rcp60","gfdl-esm2m","pulses","PAK_4","2010","2",44.8743315706375
"rcp60","gfdl-esm2m","pulses","PAK_4","2010","3",13.9701817069993
"rcp60","gfdl-esm2m","pulses","PAK_4","2010","11",7.96150673094459
"rcp60","gfdl-esm2m","pulses","PAK_4","2010","12",9.85603860171812
"rcp60","gfdl-esm2m","pulses","PAK_4","2020","1",24.1551530801542
"rcp60","gfdl-esm2m","pulses","PAK_4","2020","2",45.7396035717782
"rcp60","gfdl-esm2m","pulses","PAK_4","2020","3",13.8458214193303
"rcp60","gfdl-esm2m","pulses","PAK_4","2020","11",8.15397854997964
"rcp60","gfdl-esm2m","pulses","PAK_4","2020","12",10.5645446165268
"rcp60","gfdl-esm2m","pulses","PAK_4","2030","1",24.2950692488118
"rcp60","gfdl-esm2m","pulses","PAK_4","2030","2",44.5553658580421
"rcp60","gfdl-esm2m","pulses","PAK_4","2030","3",13.8073223560025
"rcp60","gfdl-esm2m","pulses","PAK_4","2030","11",7.76264585418608
"rcp60","gfdl-esm2m","pulses","PAK_4","2030","12",11.2177105111079
"rcp60","gfdl-esm2m","pulses","PAK_4","2040","1",24.011399040968
"rcp60","gfdl-esm2m","pulses","PAK_4","2040","2",44.7459251256622
"rcp60","gfdl-esm2m","pulses","PAK_4","2040","3",14.4203820164589
"rcp60","gfdl-esm2m","pulses","PAK_4","2040","11",8.09709941891793
"rcp60","gfdl-esm2m","pulses","PAK_4","2040","12",10.6229102443996
"rcp60","gfdl-esm2m","pulses","PAK_4","2050","1",23.2060304249883
"rcp60","gfdl-esm2m","pulses","PAK_4","2050","2",47.0335334335446
"rcp60","gfdl-esm2m","pulses","PAK_4","2050","3",14.970030781916
"rcp60","gfdl-esm2m","pulses","PAK_4","2050","11",8.95649906266167
"rcp60","gfdl-esm2m","pulses","PAK_4","2050","12",11.504440199214
"rcp60","gfdl-esm2m","pulses","PAK_4","2060","1",22.1741220387964
"rcp60","gfdl-esm2m","pulses","PAK_4","2060","2",46.9589486013988
"rcp60","gfdl-esm2m","pulses","PAK_4","2060","3",14.7418710322411
"rcp60","gfdl-esm2m","pulses","PAK_4","2060","11",7.81832328709319
"rcp60","gfdl-esm2m","pulses","PAK_4","2060","12",10.4398354972685
"rcp60","gfdl-esm2m","pulses","PAK_5","2010","1",17.8992163335944
"rcp60","gfdl-esm2m","pulses","PAK_5","2010","2",38.2552450762707
"rcp60","gfdl-esm2m","pulses","PAK_5","2010","3",12.3412111058837
"rcp60","gfdl-esm2m","pulses","PAK_5","2010","11",6.79616296966702
"rcp60","gfdl-esm2m","pulses","PAK_5","2010","12",7.92422395926585
"rcp60","gfdl-esm2m","pulses","PAK_5","2020","1",17.614117023026
"rcp60","gfdl-esm2m","pulses","PAK_5","2020","2",38.4684640390998
"rcp60","gfdl-esm2m","pulses","PAK_5","2020","3",11.928317598988
"rcp60","gfdl-esm2m","pulses","PAK_5","2020","11",6.93159005582014
"rcp60","gfdl-esm2m","pulses","PAK_5","2020","12",7.86252059915714
"rcp60","gfdl-esm2m","pulses","PAK_5","2030","1",17.447906314798
"rcp60","gfdl-esm2m","pulses","PAK_5","2030","2",36.9481900037427
"rcp60","gfdl-esm2m","pulses","PAK_5","2030","3",11.7431490792012
"rcp60","gfdl-esm2m","pulses","PAK_5","2030","11",6.80453531687402
"rcp60","gfdl-esm2m","pulses","PAK_5","2030","12",7.71175742943355
"rcp60","gfdl-esm2m","pulses","PAK_5","2040","1",17.6889458799793
"rcp60","gfdl-esm2m","pulses","PAK_5","2040","2",38.3502412573859
"rcp60","gfdl-esm2m","pulses","PAK_5","2040","3",12.6679889012937
"rcp60","gfdl-esm2m","pulses","PAK_5","2040","11",6.84120578400726
"rcp60","gfdl-esm2m","pulses","PAK_5","2040","12",7.71317908151605
"rcp60","gfdl-esm2m","pulses","PAK_5","2050","1",17.3822974262631
"rcp60","gfdl-esm2m","pulses","PAK_5","2050","2",41.1771260203671
"rcp60","gfdl-esm2m","pulses","PAK_5","2050","3",13.0649606695269
"rcp60","gfdl-esm2m","pulses","PAK_5","2050","11",7.14136625969985
"rcp60","gfdl-esm2m","pulses","PAK_5","2050","12",7.95583236208965
"rcp60","gfdl-esm2m","pulses","PAK_5","2060","1",17.2145418995334
"rcp60","gfdl-esm2m","pulses","PAK_5","2060","2",40.9949475054729
"rcp60","gfdl-esm2m","pulses","PAK_5","2060","3",12.048240515712
"rcp60","gfdl-esm2m","pulses","PAK_5","2060","11",6.22980564701958
"rcp60","gfdl-esm2m","pulses","PAK_5","2060","12",7.32756874137708
"rcp60","gfdl-esm2m","pulses","PAK_6","2010","1",16.4711815187498
"rcp60","gfdl-esm2m","pulses","PAK_6","2010","2",35.5147353587433
"rcp60","gfdl-esm2m","pulses","PAK_6","2010","3",10.6612703989307
"rcp60","gfdl-esm2m","pulses","PAK_6","2010","11",7.18131042051898
"rcp60","gfdl-esm2m","pulses","PAK_6","2010","12",7.37767641495647
"rcp60","gfdl-esm2m","pulses","PAK_6","2020","1",16.6056740187659
"rcp60","gfdl-esm2m","pulses","PAK_6","2020","2",35.7902479497086
"rcp60","gfdl-esm2m","pulses","PAK_6","2020","3",10.3099249420726
"rcp60","gfdl-esm2m","pulses","PAK_6","2020","11",7.31631654452623
"rcp60","gfdl-esm2m","pulses","PAK_6","2020","12",7.662876441975
"rcp60","gfdl-esm2m","pulses","PAK_6","2030","1",16.1218070669733
"rcp60","gfdl-esm2m","pulses","PAK_6","2030","2",33.4925905505807
"rcp60","gfdl-esm2m","pulses","PAK_6","2030","3",10.4802005843656
"rcp60","gfdl-esm2m","pulses","PAK_6","2030","11",7.37917505950021
"rcp60","gfdl-esm2m","pulses","PAK_6","2030","12",7.66367510779717
"rcp60","gfdl-esm2m","pulses","PAK_6","2040","1",16.9169542376014
"rcp60","gfdl-esm2m","pulses","PAK_6","2040","2",35.2513466695988
"rcp60","gfdl-esm2m","pulses","PAK_6","2040","3",11.6109680006421
"rcp60","gfdl-esm2m","pulses","PAK_6","2040","11",7.40398886584448
"rcp60","gfdl-esm2m","pulses","PAK_6","2040","12",7.92838997517524
"rcp60","gfdl-esm2m","pulses","PAK_6","2050","1",16.9520600029699
"rcp60","gfdl-esm2m","pulses","PAK_6","2050","2",37.9136360696868
"rcp60","gfdl-esm2m","pulses","PAK_6","2050","3",11.8624947921447
"rcp60","gfdl-esm2m","pulses","PAK_6","2050","11",7.65828945840262
"rcp60","gfdl-esm2m","pulses","PAK_6","2050","12",8.02148316482186
"rcp60","gfdl-esm2m","pulses","PAK_6","2060","1",16.5248310159255
"rcp60","gfdl-esm2m","pulses","PAK_6","2060","2",37.6116647503123
"rcp60","gfdl-esm2m","pulses","PAK_6","2060","3",10.0577289792169
"rcp60","gfdl-esm2m","pulses","PAK_6","2060","11",6.85318035146107
"rcp60","gfdl-esm2m","pulses","PAK_6","2060","12",7.20600089753826
"rcp60","gfdl-esm2m","pulses","PAK_7","2010","1",1.05775490731169
"rcp60","gfdl-esm2m","pulses","PAK_7","2010","2",2.52902647063548
"rcp60","gfdl-esm2m","pulses","PAK_7","2010","3",0.40178403233429
"rcp60","gfdl-esm2m","pulses","PAK_7","2010","11",0.72560430241319
"rcp60","gfdl-esm2m","pulses","PAK_7","2010","12",0.61591792481204
"rcp60","gfdl-esm2m","pulses","PAK_7","2020","1",1.23530979575646
"rcp60","gfdl-esm2m","pulses","PAK_7","2020","2",2.51474950412512
"rcp60","gfdl-esm2m","pulses","PAK_7","2020","3",0.376681014133055
"rcp60","gfdl-esm2m","pulses","PAK_7","2020","11",0.68678104173003
"rcp60","gfdl-esm2m","pulses","PAK_7","2020","12",0.628246291018632
"rcp60","gfdl-esm2m","pulses","PAK_7","2030","1",1.03061067812206
"rcp60","gfdl-esm2m","pulses","PAK_7","2030","2",2.32667753280886
"rcp60","gfdl-esm2m","pulses","PAK_7","2030","3",0.270981360463868
"rcp60","gfdl-esm2m","pulses","PAK_7","2030","11",0.635753382574123
"rcp60","gfdl-esm2m","pulses","PAK_7","2030","12",0.760565422360363
"rcp60","gfdl-esm2m","pulses","PAK_7","2040","1",1.04063303854833
"rcp60","gfdl-esm2m","pulses","PAK_7","2040","2",2.91799341412587
"rcp60","gfdl-esm2m","pulses","PAK_7","2040","3",0.564192155606777
"rcp60","gfdl-esm2m","pulses","PAK_7","2040","11",0.682141338603293
"rcp60","gfdl-esm2m","pulses","PAK_7","2040","12",0.747145257577527
"rcp60","gfdl-esm2m","pulses","PAK_7","2050","1",0.966914961028692
"rcp60","gfdl-esm2m","pulses","PAK_7","2050","2",2.9115575606751
"rcp60","gfdl-esm2m","pulses","PAK_7","2050","3",0.36566525653577
"rcp60","gfdl-esm2m","pulses","PAK_7","2050","11",0.790480456195558
"rcp60","gfdl-esm2m","pulses","PAK_7","2050","12",0.775618599061238
"rcp60","gfdl-esm2m","pulses","PAK_7","2060","1",0.931921218139
"rcp60","gfdl-esm2m","pulses","PAK_7","2060","2",2.16075643323059
"rcp60","gfdl-esm2m","pulses","PAK_7","2060","3",0.0147791786317069
"rcp60","gfdl-esm2m","pulses","PAK_7","2060","11",0.76181662539115
"rcp60","gfdl-esm2m","pulses","PAK_7","2060","12",0.473202313756195
"rcp60","gfdl-esm2m","pulses","PAK_8","2010","1",0.746153993577133
"rcp60","gfdl-esm2m","pulses","PAK_8","2010","2",1.90061447398476
"rcp60","gfdl-esm2m","pulses","PAK_8","2010","3",0.251889365682687
"rcp60","gfdl-esm2m","pulses","PAK_8","2010","11",0.548790380014732
"rcp60","gfdl-esm2m","pulses","PAK_8","2010","12",0.346425948200147
"rcp60","gfdl-esm2m","pulses","PAK_8","2020","1",0.82174623836248
"rcp60","gfdl-esm2m","pulses","PAK_8","2020","2",1.7559155112875
"rcp60","gfdl-esm2m","pulses","PAK_8","2020","3",0.240896917431378
"rcp60","gfdl-esm2m","pulses","PAK_8","2020","11",0.560931510033435
"rcp60","gfdl-esm2m","pulses","PAK_8","2020","12",0.308195222920773
"rcp60","gfdl-esm2m","pulses","PAK_8","2030","1",0.694310971144863
"rcp60","gfdl-esm2m","pulses","PAK_8","2030","2",1.51192089542824
"rcp60","gfdl-esm2m","pulses","PAK_8","2030","3",0.240948384916311
"rcp60","gfdl-esm2m","pulses","PAK_8","2030","11",0.622720003338808
"rcp60","gfdl-esm2m","pulses","PAK_8","2030","12",0.330708745179285
"rcp60","gfdl-esm2m","pulses","PAK_8","2040","1",0.60712447341438
"rcp60","gfdl-esm2m","pulses","PAK_8","2040","2",1.94173673211565
"rcp60","gfdl-esm2m","pulses","PAK_8","2040","3",0.338711202534072
"rcp60","gfdl-esm2m","pulses","PAK_8","2040","11",0.609170396993135
"rcp60","gfdl-esm2m","pulses","PAK_8","2040","12",0.352849112307038
"rcp60","gfdl-esm2m","pulses","PAK_8","2050","1",0.637444967841873
"rcp60","gfdl-esm2m","pulses","PAK_8","2050","2",1.85754885362302
"rcp60","gfdl-esm2m","pulses","PAK_8","2050","3",0.252219759949713
"rcp60","gfdl-esm2m","pulses","PAK_8","2050","11",0.60090064882673
"rcp60","gfdl-esm2m","pulses","PAK_8","2050","12",0.316951888851048
"rcp60","gfdl-esm2m","pulses","PAK_8","2060","1",0.723370482312405
"rcp60","gfdl-esm2m","pulses","PAK_8","2060","2",1.20001520085256
"rcp60","gfdl-esm2m","pulses","PAK_8","2060","3",0.188774576258098
"rcp60","gfdl-esm2m","pulses","PAK_8","2060","11",0.566531524463088
"rcp60","gfdl-esm2m","pulses","PAK_8","2060","12",0.257668167616865
"rcp60","gfdl-esm2m","pulses","PAK_9","2010","1",2.57428056324052
"rcp60","gfdl-esm2m","pulses","PAK_9","2010","2",6.78104025180865
"rcp60","gfdl-esm2m","pulses","PAK_9","2010","3",2.36260807791494
"rcp60","gfdl-esm2m","pulses","PAK_9","2010","11",1.13237436966284
"rcp60","gfdl-esm2m","pulses","PAK_9","2010","12",1.10545398550939
"rcp60","gfdl-esm2m","pulses","PAK_9","2020","1",2.46941255560122
"rcp60","gfdl-esm2m","pulses","PAK_9","2020","2",6.39650769558472
"rcp60","gfdl-esm2m","pulses","PAK_9","2020","3",2.29918438416143
"rcp60","gfdl-esm2m","pulses","PAK_9","2020","11",1.18889350045722
"rcp60","gfdl-esm2m","pulses","PAK_9","2020","12",1.10706674409861
"rcp60","gfdl-esm2m","pulses","PAK_9","2030","1",2.36227907734181
"rcp60","gfdl-esm2m","pulses","PAK_9","2030","2",6.05449834565923
"rcp60","gfdl-esm2m","pulses","PAK_9","2030","3",2.12575460556765
"rcp60","gfdl-esm2m","pulses","PAK_9","2030","11",1.20296788406091
"rcp60","gfdl-esm2m","pulses","PAK_9","2030","12",1.1049186546278
"rcp60","gfdl-esm2m","pulses","PAK_9","2040","1",2.3363924869346
"rcp60","gfdl-esm2m","pulses","PAK_9","2040","2",6.70893663696645
"rcp60","gfdl-esm2m","pulses","PAK_9","2040","3",2.52587026017983
"rcp60","gfdl-esm2m","pulses","PAK_9","2040","11",1.20477754140453
"rcp60","gfdl-esm2m","pulses","PAK_9","2040","12",1.16652283263411
"rcp60","gfdl-esm2m","pulses","PAK_9","2050","1",2.48444817730724
"rcp60","gfdl-esm2m","pulses","PAK_9","2050","2",7.37355281346125
"rcp60","gfdl-esm2m","pulses","PAK_9","2050","3",2.62535264063578
"rcp60","gfdl-esm2m","pulses","PAK_9","2050","11",1.19280281982978
"rcp60","gfdl-esm2m","pulses","PAK_9","2050","12",1.09976004917739
"rcp60","gfdl-esm2m","pulses","PAK_9","2060","1",2.68642150266622
"rcp60","gfdl-esm2m","pulses","PAK_9","2060","2",7.50997552011545
"rcp60","gfdl-esm2m","pulses","PAK_9","2060","3",2.23029508919456
"rcp60","gfdl-esm2m","pulses","PAK_9","2060","11",1.10279260415588
"rcp60","gfdl-esm2m","pulses","PAK_9","2060","12",1.00887759670156
"rcp60","gfdl-esm2m","pulses","PAK_10","2010","1",5.96837844074022
"rcp60","gfdl-esm2m","pulses","PAK_10","2010","2",14.4497727924065
"rcp60","gfdl-esm2m","pulses","PAK_10","2010","3",5.16886310386364
"rcp60","gfdl-esm2m","pulses","PAK_10","2010","11",2.49317640797395
"rcp60","gfdl-esm2m","pulses","PAK_10","2010","12",2.60881401997078
"rcp60","gfdl-esm2m","pulses","PAK_10","2020","1",5.76325077029534
"rcp60","gfdl-esm2m","pulses","PAK_10","2020","2",14.2120544786357
"rcp60","gfdl-esm2m","pulses","PAK_10","2020","3",5.00394291429375
"rcp60","gfdl-esm2m","pulses","PAK_10","2020","11",2.59161577944725
"rcp60","gfdl-esm2m","pulses","PAK_10","2020","12",2.60919499869543
"rcp60","gfdl-esm2m","pulses","PAK_10","2030","1",5.65208037196084
"rcp60","gfdl-esm2m","pulses","PAK_10","2030","2",13.9005348097503
"rcp60","gfdl-esm2m","pulses","PAK_10","2030","3",4.78824400095739
"rcp60","gfdl-esm2m","pulses","PAK_10","2030","11",2.48929088684621
"rcp60","gfdl-esm2m","pulses","PAK_10","2030","12",2.51404273312745
"rcp60","gfdl-esm2m","pulses","PAK_10","2040","1",5.65092259940119
"rcp60","gfdl-esm2m","pulses","PAK_10","2040","2",14.6511615697532
"rcp60","gfdl-esm2m","pulses","PAK_10","2040","3",5.25762464083506
"rcp60","gfdl-esm2m","pulses","PAK_10","2040","11",2.52810154795651
"rcp60","gfdl-esm2m","pulses","PAK_10","2040","12",2.6225882566502
"rcp60","gfdl-esm2m","pulses","PAK_10","2050","1",5.65675845572315
"rcp60","gfdl-esm2m","pulses","PAK_10","2050","2",15.9770950250769
"rcp60","gfdl-esm2m","pulses","PAK_10","2050","3",5.51450492499999
"rcp60","gfdl-esm2m","pulses","PAK_10","2050","11",2.58797987329722
"rcp60","gfdl-esm2m","pulses","PAK_10","2050","12",2.64397441692031
"rcp60","gfdl-esm2m","pulses","PAK_10","2060","1",5.89467362976915
"rcp60","gfdl-esm2m","pulses","PAK_10","2060","2",16.3236169234206
"rcp60","gfdl-esm2m","pulses","PAK_10","2060","3",5.35668721529973
"rcp60","gfdl-esm2m","pulses","PAK_10","2060","11",2.24555824028779
"rcp60","gfdl-esm2m","pulses","PAK_10","2060","12",2.49485504520223
"rcp60","gfdl-esm2m","pulses","PAK_11","2010","1",0.633694155575836
"rcp60","gfdl-esm2m","pulses","PAK_11","2010","2",1.54467209265184
"rcp60","gfdl-esm2m","pulses","PAK_11","2010","3",0.5160111006239
"rcp60","gfdl-esm2m","pulses","PAK_11","2010","11",0.844447346398437
"rcp60","gfdl-esm2m","pulses","PAK_11","2010","12",0.671907657584257
"rcp60","gfdl-esm2m","pulses","PAK_11","2020","1",0.895994987254179
"rcp60","gfdl-esm2m","pulses","PAK_11","2020","2",1.59578609114824
"rcp60","gfdl-esm2m","pulses","PAK_11","2020","3",0.530181653290183
"rcp60","gfdl-esm2m","pulses","PAK_11","2020","11",0.80358057143107
"rcp60","gfdl-esm2m","pulses","PAK_11","2020","12",0.621131272822839
"rcp60","gfdl-esm2m","pulses","PAK_11","2030","1",0.686499505924798
"rcp60","gfdl-esm2m","pulses","PAK_11","2030","2",1.46922373991132
"rcp60","gfdl-esm2m","pulses","PAK_11","2030","3",0.717249299118483
"rcp60","gfdl-esm2m","pulses","PAK_11","2030","11",0.864857008084767
"rcp60","gfdl-esm2m","pulses","PAK_11","2030","12",0.600152098564129
"rcp60","gfdl-esm2m","pulses","PAK_11","2040","1",0.585722862709922
"rcp60","gfdl-esm2m","pulses","PAK_11","2040","2",1.8673739191225
"rcp60","gfdl-esm2m","pulses","PAK_11","2040","3",0.76714647652126
"rcp60","gfdl-esm2m","pulses","PAK_11","2040","11",0.878158989849981
"rcp60","gfdl-esm2m","pulses","PAK_11","2040","12",0.657460823914555
"rcp60","gfdl-esm2m","pulses","PAK_11","2050","1",0.655478047901026
"rcp60","gfdl-esm2m","pulses","PAK_11","2050","2",1.95230576212073
"rcp60","gfdl-esm2m","pulses","PAK_11","2050","3",0.627946534615066
"rcp60","gfdl-esm2m","pulses","PAK_11","2050","11",0.868720017160808
"rcp60","gfdl-esm2m","pulses","PAK_11","2050","12",0.686180881437563
"rcp60","gfdl-esm2m","pulses","PAK_11","2060","1",0.718767759658281
"rcp60","gfdl-esm2m","pulses","PAK_11","2060","2",1.77964529252166
"rcp60","gfdl-esm2m","pulses","PAK_11","2060","3",0.454181290549027
"rcp60","gfdl-esm2m","pulses","PAK_11","2060","11",0.873755883198468
"rcp60","gfdl-esm2m","pulses","PAK_11","2060","12",0.700633036047878
"rcp60","gfdl-esm2m","pulses","PAK_12","2010","1",2.89733263223235
"rcp60","gfdl-esm2m","pulses","PAK_12","2010","2",6.2460604598391
"rcp60","gfdl-esm2m","pulses","PAK_12","2010","3",1.67681539132937
"rcp60","gfdl-esm2m","pulses","PAK_12","2010","11",1.32673941473726
"rcp60","gfdl-esm2m","pulses","PAK_12","2010","12",1.37380753089444
"rcp60","gfdl-esm2m","pulses","PAK_12","2020","1",2.85956250344403
"rcp60","gfdl-esm2m","pulses","PAK_12","2020","2",6.16045300416183
"rcp60","gfdl-esm2m","pulses","PAK_12","2020","3",1.62444598182352
"rcp60","gfdl-esm2m","pulses","PAK_12","2020","11",1.33938718268562
"rcp60","gfdl-esm2m","pulses","PAK_12","2020","12",1.29799654088227
"rcp60","gfdl-esm2m","pulses","PAK_12","2030","1",2.61198676403413
"rcp60","gfdl-esm2m","pulses","PAK_12","2030","2",5.62449860141007
"rcp60","gfdl-esm2m","pulses","PAK_12","2030","3",1.57071089944254
"rcp60","gfdl-esm2m","pulses","PAK_12","2030","11",1.33467513209123
"rcp60","gfdl-esm2m","pulses","PAK_12","2030","12",1.32276050339242
"rcp60","gfdl-esm2m","pulses","PAK_12","2040","1",2.6969361832212
"rcp60","gfdl-esm2m","pulses","PAK_12","2040","2",6.32036391312988
"rcp60","gfdl-esm2m","pulses","PAK_12","2040","3",2.0331288796921
