"scenario","model","node","time","tec","value"
"rcp26","ipsl-cm5a-lr","PAK_8","6","irrigation_gw_diversion",1.72057560290543
"rcp26","ipsl-cm5a-lr","PAK_8","7","irrigation_gw_diversion",1.82313439657624
"rcp26","ipsl-cm5a-lr","PAK_8","8","irrigation_gw_diversion",1.69715097904443
"rcp26","ipsl-cm5a-lr","PAK_8","9","irrigation_gw_diversion",1.19886738637921
"rcp26","ipsl-cm5a-lr","PAK_9","1","irrigation_gw_diversion",8.38508116655833
"rcp26","ipsl-cm5a-lr","PAK_9","10","irrigation_gw_diversion",13.5499237303615
"rcp26","ipsl-cm5a-lr","PAK_9","11","irrigation_gw_diversion",6.26761857887759
"rcp26","ipsl-cm5a-lr","PAK_9","12","irrigation_gw_diversion",4.05019723388236
"rcp26","ipsl-cm5a-lr","PAK_9","2","irrigation_gw_diversion",16.0179716410063
"rcp26","ipsl-cm5a-lr","PAK_9","3","irrigation_gw_diversion",23.6295714459235
"rcp26","ipsl-cm5a-lr","PAK_9","4","irrigation_gw_diversion",24.5506793204688
"rcp26","ipsl-cm5a-lr","PAK_9","5","irrigation_gw_diversion",24.7150714511129
"rcp26","ipsl-cm5a-lr","PAK_9","6","irrigation_gw_diversion",41.6199940510992
"rcp26","ipsl-cm5a-lr","PAK_9","7","irrigation_gw_diversion",50.7679190196717
"rcp26","ipsl-cm5a-lr","PAK_9","8","irrigation_gw_diversion",38.1528050656034
"rcp26","ipsl-cm5a-lr","PAK_9","9","irrigation_gw_diversion",27.1894134079965
"rcp26","miroc5","AFG_1","1","irrigation_gw_diversion",0.769428593046412
"rcp26","miroc5","AFG_1","10","irrigation_gw_diversion",0.466230416080393
"rcp26","miroc5","AFG_1","11","irrigation_gw_diversion",0.401751309226116
"rcp26","miroc5","AFG_1","12","irrigation_gw_diversion",0.38811866770559
"rcp26","miroc5","AFG_1","2","irrigation_gw_diversion",1.06078442853455
"rcp26","miroc5","AFG_1","3","irrigation_gw_diversion",1.56227523705081
"rcp26","miroc5","AFG_1","4","irrigation_gw_diversion",1.63319403490569
"rcp26","miroc5","AFG_1","5","irrigation_gw_diversion",1.34305293022199
"rcp26","miroc5","AFG_1","6","irrigation_gw_diversion",1.05043666448045
"rcp26","miroc5","AFG_1","7","irrigation_gw_diversion",1.26331011631475
"rcp26","miroc5","AFG_1","8","irrigation_gw_diversion",1.36944678213173
"rcp26","miroc5","AFG_1","9","irrigation_gw_diversion",0.955393793359624
"rcp26","miroc5","AFG_2","1","irrigation_gw_diversion",0.679929761486907
"rcp26","miroc5","AFG_2","10","irrigation_gw_diversion",0.902333342570545
"rcp26","miroc5","AFG_2","11","irrigation_gw_diversion",0.507966951052929
"rcp26","miroc5","AFG_2","12","irrigation_gw_diversion",0.39698530503283
"rcp26","miroc5","AFG_2","2","irrigation_gw_diversion",0.741068484154681
"rcp26","miroc5","AFG_2","3","irrigation_gw_diversion",1.54158084341827
"rcp26","miroc5","AFG_2","4","irrigation_gw_diversion",2.06613830616662
"rcp26","miroc5","AFG_2","5","irrigation_gw_diversion",2.17432106581124
"rcp26","miroc5","AFG_2","6","irrigation_gw_diversion",2.47233195724644
"rcp26","miroc5","AFG_2","7","irrigation_gw_diversion",3.15785953446318
"rcp26","miroc5","AFG_2","8","irrigation_gw_diversion",3.22756507795662
"rcp26","miroc5","AFG_2","9","irrigation_gw_diversion",2.09697907040233
"rcp26","miroc5","CHN_1","1","irrigation_gw_diversion",0
"rcp26","miroc5","CHN_1","11","irrigation_gw_diversion",0
"rcp26","miroc5","CHN_1","12","irrigation_gw_diversion",0
"rcp26","miroc5","CHN_1","4","irrigation_gw_diversion",0
"rcp26","miroc5","CHN_1","5","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","1","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","10","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","11","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","12","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","2","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","3","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","4","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","5","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","6","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","7","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","8","irrigation_gw_diversion",0
"rcp26","miroc5","IND_1","9","irrigation_gw_diversion",0
"rcp26","miroc5","IND_2","1","irrigation_gw_diversion",0.0208684228216706
"rcp26","miroc5","IND_2","10","irrigation_gw_diversion",0.0395871437050725
"rcp26","miroc5","IND_2","11","irrigation_gw_diversion",0.018104159018578
"rcp26","miroc5","IND_2","12","irrigation_gw_diversion",0.0147695434933784
"rcp26","miroc5","IND_2","2","irrigation_gw_diversion",0.0269256288137294
"rcp26","miroc5","IND_2","3","irrigation_gw_diversion",0.0447593910245049
"rcp26","miroc5","IND_2","4","irrigation_gw_diversion",0.0773886257038915
"rcp26","miroc5","IND_2","5","irrigation_gw_diversion",0.057334866250334
"rcp26","miroc5","IND_2","6","irrigation_gw_diversion",0.0234620644049838
"rcp26","miroc5","IND_2","7","irrigation_gw_diversion",0.00425689649132129
"rcp26","miroc5","IND_2","8","irrigation_gw_diversion",0.0186590615319737
"rcp26","miroc5","IND_2","9","irrigation_gw_diversion",0.0628967655611286
"rcp26","miroc5","IND_3","1","irrigation_gw_diversion",2.38464259550598
"rcp26","miroc5","IND_3","10","irrigation_gw_diversion",3.19448904827671
"rcp26","miroc5","IND_3","11","irrigation_gw_diversion",1.91757722969665
"rcp26","miroc5","IND_3","12","irrigation_gw_diversion",1.62080403464163
"rcp26","miroc5","IND_3","2","irrigation_gw_diversion",3.99914633149812
"rcp26","miroc5","IND_3","3","irrigation_gw_diversion",5.67718714453213
"rcp26","miroc5","IND_3","4","irrigation_gw_diversion",7.96535117811647
"rcp26","miroc5","IND_3","5","irrigation_gw_diversion",7.05761575861339
"rcp26","miroc5","IND_3","6","irrigation_gw_diversion",9.33916643254898
"rcp26","miroc5","IND_3","7","irrigation_gw_diversion",5.66729599360484
"rcp26","miroc5","IND_3","8","irrigation_gw_diversion",6.39712926663697
"rcp26","miroc5","IND_3","9","irrigation_gw_diversion",6.41956083747651
"rcp26","miroc5","IND_4","1","irrigation_gw_diversion",62.6120114955857
"rcp26","miroc5","IND_4","10","irrigation_gw_diversion",35.2913510218437
"rcp26","miroc5","IND_4","11","irrigation_gw_diversion",32.2481296240256
"rcp26","miroc5","IND_4","12","irrigation_gw_diversion",30.4047594376587
"rcp26","miroc5","IND_4","2","irrigation_gw_diversion",98.7701017789711
"rcp26","miroc5","IND_4","3","irrigation_gw_diversion",140.875710281238
"rcp26","miroc5","IND_4","4","irrigation_gw_diversion",153.652199667262
"rcp26","miroc5","IND_4","5","irrigation_gw_diversion",115.676687658948
"rcp26","miroc5","IND_4","6","irrigation_gw_diversion",89.5439172556111
"rcp26","miroc5","IND_4","7","irrigation_gw_diversion",62.1959694606039
"rcp26","miroc5","IND_4","8","irrigation_gw_diversion",67.1578936627042
"rcp26","miroc5","IND_4","9","irrigation_gw_diversion",61.8796947361068
"rcp26","miroc5","IND_5","1","irrigation_gw_diversion",0
"rcp26","miroc5","IND_5","10","irrigation_gw_diversion",0
"rcp26","miroc5","IND_5","11","irrigation_gw_diversion",0
"rcp26","miroc5","IND_5","12","irrigation_gw_diversion",0
"rcp26","miroc5","IND_5","2","irrigation_gw_diversion",0
"rcp26","miroc5","IND_5","3","irrigation_gw_diversion",0
"rcp26","miroc5","IND_5","4","irrigation_gw_diversion",0
"rcp26","miroc5","IND_5","5","irrigation_gw_diversion",0
"rcp26","miroc5","IND_5","6","irrigation_gw_diversion",0
"rcp26","miroc5","IND_5","7","irrigation_gw_diversion",0
"rcp26","miroc5","IND_5","8","irrigation_gw_diversion",0
"rcp26","miroc5","IND_5","9","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","1","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","10","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","11","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","12","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","2","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","3","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","4","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","5","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","6","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","7","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","8","irrigation_gw_diversion",0
"rcp26","miroc5","IND_6","9","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_1","1","irrigation_gw_diversion",1.53332419723751
"rcp26","miroc5","PAK_1","10","irrigation_gw_diversion",1.0552630101402
"rcp26","miroc5","PAK_1","11","irrigation_gw_diversion",0.762596540444705
"rcp26","miroc5","PAK_1","12","irrigation_gw_diversion",0.625074492291808
"rcp26","miroc5","PAK_1","2","irrigation_gw_diversion",2.22576583582703
"rcp26","miroc5","PAK_1","3","irrigation_gw_diversion",3.31881613086713
"rcp26","miroc5","PAK_1","4","irrigation_gw_diversion",3.9170078373098
"rcp26","miroc5","PAK_1","5","irrigation_gw_diversion",3.65182259421608
"rcp26","miroc5","PAK_1","6","irrigation_gw_diversion",3.49988437860702
"rcp26","miroc5","PAK_1","7","irrigation_gw_diversion",3.44511489809589
"rcp26","miroc5","PAK_1","8","irrigation_gw_diversion",3.50328440118855
"rcp26","miroc5","PAK_1","9","irrigation_gw_diversion",2.1537145470127
"rcp26","miroc5","PAK_10","1","irrigation_gw_diversion",20.1839187108196
"rcp26","miroc5","PAK_10","10","irrigation_gw_diversion",12.6514980765415
"rcp26","miroc5","PAK_10","11","irrigation_gw_diversion",10.5000665712155
"rcp26","miroc5","PAK_10","12","irrigation_gw_diversion",8.75554454299073
"rcp26","miroc5","PAK_10","2","irrigation_gw_diversion",34.7742600061294
"rcp26","miroc5","PAK_10","3","irrigation_gw_diversion",40.2440796048772
"rcp26","miroc5","PAK_10","4","irrigation_gw_diversion",37.2076821928424
"rcp26","miroc5","PAK_10","5","irrigation_gw_diversion",32.5182691066128
"rcp26","miroc5","PAK_10","6","irrigation_gw_diversion",34.4034302981515
"rcp26","miroc5","PAK_10","7","irrigation_gw_diversion",42.5437725010211
"rcp26","miroc5","PAK_10","8","irrigation_gw_diversion",44.1960929338813
"rcp26","miroc5","PAK_10","9","irrigation_gw_diversion",28.6100303505162
"rcp26","miroc5","PAK_11","1","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_11","10","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_11","11","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_11","12","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_11","2","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_11","3","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_11","4","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_11","5","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_11","6","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_11","7","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_11","8","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_11","9","irrigation_gw_diversion",0
"rcp26","miroc5","PAK_12","1","irrigation_gw_diversion",0.371488311240076
"rcp26","miroc5","PAK_12","10","irrigation_gw_diversion",0.304886288032824
"rcp26","miroc5","PAK_12","11","irrigation_gw_diversion",0.221615590883599
"rcp26","miroc5","PAK_12","12","irrigation_gw_diversion",0.167697799208087
"rcp26","miroc5","PAK_12","2","irrigation_gw_diversion",0.52702610428567
"rcp26","miroc5","PAK_12","3","irrigation_gw_diversion",0.700474387494288
"rcp26","miroc5","PAK_12","4","irrigation_gw_diversion",0.710999078908777
"rcp26","miroc5","PAK_12","5","irrigation_gw_diversion",0.717331003104966
"rcp26","miroc5","PAK_12","6","irrigation_gw_diversion",0.785518750834068
"rcp26","miroc5","PAK_12","7","irrigation_gw_diversion",0.892275306438449
"rcp26","miroc5","PAK_12","8","irrigation_gw_diversion",0.883181786509054
"rcp26","miroc5","PAK_12","9","irrigation_gw_diversion",0.567563961205533
"rcp26","miroc5","PAK_2","1","irrigation_gw_diversion",4.81692835670002
"rcp26","miroc5","PAK_2","10","irrigation_gw_diversion",4.1653081695108
"rcp26","miroc5","PAK_2","11","irrigation_gw_diversion",2.63441940212493
"rcp26","miroc5","PAK_2","12","irrigation_gw_diversion",2.15813882743575
"rcp26","miroc5","PAK_2","2","irrigation_gw_diversion",7.69394832453461
"rcp26","miroc5","PAK_2","3","irrigation_gw_diversion",11.1346009692922
"rcp26","miroc5","PAK_2","4","irrigation_gw_diversion",11.9881468872938
"rcp26","miroc5","PAK_2","5","irrigation_gw_diversion",11.2801070667158
"rcp26","miroc5","PAK_2","6","irrigation_gw_diversion",13.6185828959346
"rcp26","miroc5","PAK_2","7","irrigation_gw_diversion",13.0528942880951
"rcp26","miroc5","PAK_2","8","irrigation_gw_diversion",13.5376589584701
"rcp26","miroc5","PAK_2","9","irrigation_gw_diversion",9.06498747155719
"rcp26","miroc5","PAK_3","1","irrigation_gw_diversion",3.91163734725632
"rcp26","miroc5","PAK_3","10","irrigation_gw_diversion",3.102538103789
"rcp26","miroc5","PAK_3","11","irrigation_gw_diversion",2.02478027515155
"rcp26","miroc5","PAK_3","12","irrigation_gw_diversion",1.63203208642871
"rcp26","miroc5","PAK_3","2","irrigation_gw_diversion",6.28601972664609
"rcp26","miroc5","PAK_3","3","irrigation_gw_diversion",8.07100182510383
"rcp26","miroc5","PAK_3","4","irrigation_gw_diversion",7.75688691119048
"rcp26","miroc5","PAK_3","5","irrigation_gw_diversion",6.95289012321531
"rcp26","miroc5","PAK_3","6","irrigation_gw_diversion",8.05223423579817
"rcp26","miroc5","PAK_3","7","irrigation_gw_diversion",10.2535461754128
"rcp26","miroc5","PAK_3","8","irrigation_gw_diversion",10.8899628082
"rcp26","miroc5","PAK_3","9","irrigation_gw_diversion",7.03808251487273
"rcp26","miroc5","PAK_4","1","irrigation_gw_diversion",6.0928662797391
"rcp26","miroc5","PAK_4","10","irrigation_gw_diversion",3.79923480171122
"rcp26","miroc5","PAK_4","11","irrigation_gw_diversion",3.10824916068866
"rcp26","miroc5","PAK_4","12","irrigation_gw_diversion",3.06797255641506
"rcp26","miroc5","PAK_4","2","irrigation_gw_diversion",8.00085912492101
"rcp26","miroc5","PAK_4","3","irrigation_gw_diversion",9.73839349999488
"rcp26","miroc5","PAK_4","4","irrigation_gw_diversion",9.785109488203
"rcp26","miroc5","PAK_4","5","irrigation_gw_diversion",8.06194825050136
"rcp26","miroc5","PAK_4","6","irrigation_gw_diversion",9.08130545774453
"rcp26","miroc5","PAK_4","7","irrigation_gw_diversion",11.3197654344948
"rcp26","miroc5","PAK_4","8","irrigation_gw_diversion",11.6729981185063
"rcp26","miroc5","PAK_4","9","irrigation_gw_diversion",7.97484300739371
"rcp26","miroc5","PAK_5","1","irrigation_gw_diversion",8.54367903246141
"rcp26","miroc5","PAK_5","10","irrigation_gw_diversion",5.90905961834749
"rcp26","miroc5","PAK_5","11","irrigation_gw_diversion",4.85579110383103
"rcp26","miroc5","PAK_5","12","irrigation_gw_diversion",4.20399173894801
"rcp26","miroc5","PAK_5","2","irrigation_gw_diversion",13.06591217786
"rcp26","miroc5","PAK_5","3","irrigation_gw_diversion",14.6672475518895
"rcp26","miroc5","PAK_5","4","irrigation_gw_diversion",14.9431592776067
"rcp26","miroc5","PAK_5","5","irrigation_gw_diversion",13.4966109459262
"rcp26","miroc5","PAK_5","6","irrigation_gw_diversion",13.2393007636325
"rcp26","miroc5","PAK_5","7","irrigation_gw_diversion",15.102848513101
"rcp26","miroc5","PAK_5","8","irrigation_gw_diversion",15.3378814626454
"rcp26","miroc5","PAK_5","9","irrigation_gw_diversion",11.2815400260357
"rcp26","miroc5","PAK_6","1","irrigation_gw_diversion",10.4884620919904
"rcp26","miroc5","PAK_6","10","irrigation_gw_diversion",5.06215823869506
"rcp26","miroc5","PAK_6","11","irrigation_gw_diversion",5.23424713605432
"rcp26","miroc5","PAK_6","12","irrigation_gw_diversion",5.04962989502715
"rcp26","miroc5","PAK_6","2","irrigation_gw_diversion",15.3041967281363
"rcp26","miroc5","PAK_6","3","irrigation_gw_diversion",17.2397256120686
"rcp26","miroc5","PAK_6","4","irrigation_gw_diversion",16.5138185423909
"rcp26","miroc5","PAK_6","5","irrigation_gw_diversion",13.7802023042609
"rcp26","miroc5","PAK_6","6","irrigation_gw_diversion",12.222024606988
"rcp26","miroc5","PAK_6","7","irrigation_gw_diversion",13.6501666828898
"rcp26","miroc5","PAK_6","8","irrigation_gw_diversion",13.2590690026678
"rcp26","miroc5","PAK_6","9","irrigation_gw_diversion",9.52748021520996
"rcp26","miroc5","PAK_7","1","irrigation_gw_diversion",0.752319516039799
"rcp26","miroc5","PAK_7","10","irrigation_gw_diversion",1.64289811159414
"rcp26","miroc5","PAK_7","11","irrigation_gw_diversion",0.777957623590035
"rcp26","miroc5","PAK_7","12","irrigation_gw_diversion",0.405215159933564
"rcp26","miroc5","PAK_7","2","irrigation_gw_diversion",0.770946319516526
"rcp26","miroc5","PAK_7","3","irrigation_gw_diversion",1.22780516414297
"rcp26","miroc5","PAK_7","4","irrigation_gw_diversion",2.0569963704469
"rcp26","miroc5","PAK_7","5","irrigation_gw_diversion",2.69972336672575
"rcp26","miroc5","PAK_7","6","irrigation_gw_diversion",3.26190129593324
"rcp26","miroc5","PAK_7","7","irrigation_gw_diversion",3.59849263228732
"rcp26","miroc5","PAK_7","8","irrigation_gw_diversion",3.76606279196955
"rcp26","miroc5","PAK_7","9","irrigation_gw_diversion",2.82761760685157
"rcp26","miroc5","PAK_8","1","irrigation_gw_diversion",0.168401723941194
"rcp26","miroc5","PAK_8","10","irrigation_gw_diversion",0.657929565810723
"rcp26","miroc5","PAK_8","11","irrigation_gw_diversion",0.30128996321123
"rcp26","miroc5","PAK_8","12","irrigation_gw_diversion",0.126174676230368
"rcp26","miroc5","PAK_8","2","irrigation_gw_diversion",0.165403398263647
"rcp26","miroc5","PAK_8","3","irrigation_gw_diversion",0.318209091851256
"rcp26","miroc5","PAK_8","4","irrigation_gw_diversion",0.928480839419532
"rcp26","miroc5","PAK_8","5","irrigation_gw_diversion",1.2368647599862
"rcp26","miroc5","PAK_8","6","irrigation_gw_diversion",1.63192336509098
"rcp26","miroc5","PAK_8","7","irrigation_gw_diversion",1.49272989474773
"rcp26","miroc5","PAK_8","8","irrigation_gw_diversion",1.65590201833182
"rcp26","miroc5","PAK_8","9","irrigation_gw_diversion",1.14058873801241
"rcp26","miroc5","PAK_9","1","irrigation_gw_diversion",9.4003539753761
"rcp26","miroc5","PAK_9","10","irrigation_gw_diversion",13.1100056212356
"rcp26","miroc5","PAK_9","11","irrigation_gw_diversion",6.65779680842269
"rcp26","miroc5","PAK_9","12","irrigation_gw_diversion",4.17016649133911
"rcp26","miroc5","PAK_9","2","irrigation_gw_diversion",15.4031889626391
"rcp26","miroc5","PAK_9","3","irrigation_gw_diversion",21.9755550503775
"rcp26","miroc5","PAK_9","4","irrigation_gw_diversion",22.8982535346925
"rcp26","miroc5","PAK_9","5","irrigation_gw_diversion",24.1822959993261
"rcp26","miroc5","PAK_9","6","irrigation_gw_diversion",38.8916722382249
"rcp26","miroc5","PAK_9","7","irrigation_gw_diversion",39.6149485651582
"rcp26","miroc5","PAK_9","8","irrigation_gw_diversion",43.0877190507657
"rcp26","miroc5","PAK_9","9","irrigation_gw_diversion",29.5754167890704
"rcp60","ensemble","AFG_1","1","irrigation_gw_diversion",0.715649758106517
"rcp60","ensemble","AFG_1","10","irrigation_gw_diversion",0.478378435368865
"rcp60","ensemble","AFG_1","11","irrigation_gw_diversion",0.392444109737201
"rcp60","ensemble","AFG_1","12","irrigation_gw_diversion",0.390571520060867
"rcp60","ensemble","AFG_1","2","irrigation_gw_diversion",1.06120413381544
"rcp60","ensemble","AFG_1","3","irrigation_gw_diversion",1.52319921869726
"rcp60","ensemble","AFG_1","4","irrigation_gw_diversion",1.53832637594956
"rcp60","ensemble","AFG_1","5","irrigation_gw_diversion",1.32930853908839
"rcp60","ensemble","AFG_1","6","irrigation_gw_diversion",1.01878235405812
"rcp60","ensemble","AFG_1","7","irrigation_gw_diversion",1.27806793395147
"rcp60","ensemble","AFG_1","8","irrigation_gw_diversion",1.34896600691282
"rcp60","ensemble","AFG_1","9","irrigation_gw_diversion",0.994960252354898
"rcp60","ensemble","AFG_2","1","irrigation_gw_diversion",0.654319356087463
"rcp60","ensemble","AFG_2","10","irrigation_gw_diversion",0.896923630115819
"rcp60","ensemble","AFG_2","11","irrigation_gw_diversion",0.507690166847442
"rcp60","ensemble","AFG_2","12","irrigation_gw_diversion",0.422555834524552
"rcp60","ensemble","AFG_2","2","irrigation_gw_diversion",0.824481843004294
"rcp60","ensemble","AFG_2","3","irrigation_gw_diversion",1.59213146481327
"rcp60","ensemble","AFG_2","4","irrigation_gw_diversion",1.93643111605699
"rcp60","ensemble","AFG_2","5","irrigation_gw_diversion",2.25072836537254
"rcp60","ensemble","AFG_2","6","irrigation_gw_diversion",2.35026277658617
"rcp60","ensemble","AFG_2","7","irrigation_gw_diversion",3.15642364947545
"rcp60","ensemble","AFG_2","8","irrigation_gw_diversion",3.19477628155593
"rcp60","ensemble","AFG_2","9","irrigation_gw_diversion",2.18098665087236
"rcp60","ensemble","CHN_1","11","irrigation_gw_diversion",0
"rcp60","ensemble","CHN_1","12","irrigation_gw_diversion",0
"rcp60","ensemble","CHN_1","3","irrigation_gw_diversion",0
"rcp60","ensemble","CHN_1","4","irrigation_gw_diversion",0
"rcp60","ensemble","CHN_1","5","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","1","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","10","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","11","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","12","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","2","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","3","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","4","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","5","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","6","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","7","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","8","irrigation_gw_diversion",0
"rcp60","ensemble","IND_1","9","irrigation_gw_diversion",0
"rcp60","ensemble","IND_2","1","irrigation_gw_diversion",0.0178350964911455
"rcp60","ensemble","IND_2","10","irrigation_gw_diversion",0.0421647975454297
"rcp60","ensemble","IND_2","11","irrigation_gw_diversion",0.0204811243812617
"rcp60","ensemble","IND_2","12","irrigation_gw_diversion",0.0109957419984902
"rcp60","ensemble","IND_2","2","irrigation_gw_diversion",0.0382362267613064
"rcp60","ensemble","IND_2","3","irrigation_gw_diversion",0.0577983005079807
"rcp60","ensemble","IND_2","4","irrigation_gw_diversion",0.0711166540641017
"rcp60","ensemble","IND_2","5","irrigation_gw_diversion",0.0590808175748986
"rcp60","ensemble","IND_2","6","irrigation_gw_diversion",0.0242558123847317
"rcp60","ensemble","IND_2","7","irrigation_gw_diversion",0.0069210909135111
"rcp60","ensemble","IND_2","8","irrigation_gw_diversion",0.0273867894867509
"rcp60","ensemble","IND_2","9","irrigation_gw_diversion",0.0630084753183409
"rcp60","ensemble","IND_3","1","irrigation_gw_diversion",2.37674995982374
"rcp60","ensemble","IND_3","10","irrigation_gw_diversion",2.80173237290557
"rcp60","ensemble","IND_3","11","irrigation_gw_diversion",1.78431781203712
"rcp60","ensemble","IND_3","12","irrigation_gw_diversion",1.38220279937296
"rcp60","ensemble","IND_3","2","irrigation_gw_diversion",5.23442517624521
"rcp60","ensemble","IND_3","3","irrigation_gw_diversion",7.29800574943358
"rcp60","ensemble","IND_3","4","irrigation_gw_diversion",7.35256253270374
"rcp60","ensemble","IND_3","5","irrigation_gw_diversion",6.18488488444539
"rcp60","ensemble","IND_3","6","irrigation_gw_diversion",7.75465348854216
"rcp60","ensemble","IND_3","7","irrigation_gw_diversion",6.66591009504675
"rcp60","ensemble","IND_3","8","irrigation_gw_diversion",7.14202898696124
"rcp60","ensemble","IND_3","9","irrigation_gw_diversion",5.68309888307516
"rcp60","ensemble","IND_4","1","irrigation_gw_diversion",54.540651734097
"rcp60","ensemble","IND_4","10","irrigation_gw_diversion",34.7491917109473
"rcp60","ensemble","IND_4","11","irrigation_gw_diversion",30.9724847766772
"rcp60","ensemble","IND_4","12","irrigation_gw_diversion",27.2894083947725
"rcp60","ensemble","IND_4","2","irrigation_gw_diversion",101.472262678801
"rcp60","ensemble","IND_4","3","irrigation_gw_diversion",151.664956237264
"rcp60","ensemble","IND_4","4","irrigation_gw_diversion",146.698729528382
"rcp60","ensemble","IND_4","5","irrigation_gw_diversion",117.80088865051
"rcp60","ensemble","IND_4","6","irrigation_gw_diversion",84.7214604816866
"rcp60","ensemble","IND_4","7","irrigation_gw_diversion",71.2360728563703
"rcp60","ensemble","IND_4","8","irrigation_gw_diversion",73.960184409262
"rcp60","ensemble","IND_4","9","irrigation_gw_diversion",54.8147129826228
"rcp60","ensemble","IND_5","1","irrigation_gw_diversion",0
"rcp60","ensemble","IND_5","10","irrigation_gw_diversion",0
"rcp60","ensemble","IND_5","11","irrigation_gw_diversion",0
"rcp60","ensemble","IND_5","12","irrigation_gw_diversion",0
"rcp60","ensemble","IND_5","2","irrigation_gw_diversion",0
"rcp60","ensemble","IND_5","3","irrigation_gw_diversion",0
"rcp60","ensemble","IND_5","4","irrigation_gw_diversion",0
"rcp60","ensemble","IND_5","5","irrigation_gw_diversion",0
"rcp60","ensemble","IND_5","6","irrigation_gw_diversion",0
"rcp60","ensemble","IND_5","7","irrigation_gw_diversion",0
"rcp60","ensemble","IND_5","8","irrigation_gw_diversion",0
"rcp60","ensemble","IND_5","9","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","1","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","10","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","11","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","12","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","2","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","3","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","4","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","5","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","6","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","7","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","8","irrigation_gw_diversion",0
"rcp60","ensemble","IND_6","9","irrigation_gw_diversion",0
"rcp60","ensemble","PAK_1","1","irrigation_gw_diversion",1.4290156548108
"rcp60","ensemble","PAK_1","10","irrigation_gw_diversion",1.15813654674119
"rcp60","ensemble","PAK_1","11","irrigation_gw_diversion",0.808600477908364
"rcp60","ensemble","PAK_1","12","irrigation_gw_diversion",0.59014412439668
"rcp60","ensemble","PAK_1","2","irrigation_gw_diversion",2.52412363067092
"rcp60","ensemble","PAK_1","3","irrigation_gw_diversion",3.65527092146766
"rcp60","ensemble","PAK_1","4","irrigation_gw_diversion",3.74871390626272
"rcp60","ensemble","PAK_1","5","irrigation_gw_diversion",3.73327741456454
"rcp60","ensemble","PAK_1","6","irrigation_gw_diversion",3.58013810105143
"rcp60","ensemble","PAK_1","7","irrigation_gw_diversion",3.66124941769563
"rcp60","ensemble","PAK_1","8","irrigation_gw_diversion",3.48438226600888
